Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to NHS regions value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,All ages,,,Feb-14,2.326664209,,,,,180990,212976,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,All ages,,,Feb-14,2.408121109,,,,,128794,146429,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,All ages,,,Feb-14,2.039607048,,,,,353538,474569,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,All ages,,,Feb-14,2.191893339,,,,,182680,228182,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000143,Greater Manchester ICB - 01G ,ICB sub-locations,Persons,All ages,,,Feb-14,1.970650911,,,,,173855,241539,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000161,Cheshire and Merseyside ICB - 01T ,ICB sub-locations,Persons,All ages,,,Feb-14,1.796283722,,,,,104219,158848,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000170,Cheshire and Merseyside ICB - 01V ,ICB sub-locations,Persons,All ages,,,Feb-14,2.176701784,,,,,91436,115008,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000172,Cheshire and Merseyside ICB - 01X ,ICB sub-locations,Persons,All ages,,,Feb-14,2.398043394,,,,,155199,177191,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000174,Greater Manchester ICB - 01W ,ICB sub-locations,Persons,All ages,,,Feb-14,1.969700456,,,,,206037,286388,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000187,Greater Manchester ICB - 02A ,ICB sub-locations,Persons,All ages,,,Feb-14,1.810946703,,,,,153667,232319,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000194,Cheshire and Merseyside ICB - 02E ,ICB sub-locations,Persons,All ages,,,Feb-14,2.031772614,,,,,153379,206681,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000200,Lancashire and South Cumbria ICB - 02G ,ICB sub-locations,Persons,All ages,,,Feb-14,1.879862785,,,,,76795,111845,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000205,Greater Manchester ICB - 02H ,ICB sub-locations,Persons,All ages,,,Feb-14,1.945656538,,,,,228200,321114,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000208,Cheshire and Merseyside ICB - 12F ,ICB sub-locations,Persons,All ages,,,Feb-14,2.174139738,,,,,255307,321503,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000217,Greater Manchester ICB - 14L ,ICB sub-locations,Persons,All ages,,,Feb-14,1.941635847,,,,,367948,518834,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000226,Lancashire and South Cumbria ICB - 02M ,ICB sub-locations,Persons,All ages,,,Feb-14,1.794702291,,,,,122658,187117,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000227,Lancashire and South Cumbria ICB - 01E ,ICB sub-locations,Persons,All ages,,,Feb-14,1.898359776,,,,,138757,200118,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000228,Lancashire and South Cumbria ICB - 01K ,ICB sub-locations,Persons,All ages,,,Feb-14,1.860404491,,,,,221954,326637,,,Not compared,Not compared,20140002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Mar-14,1.843358994,,,,,36570667,54316618,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000010,North West NHS Region,NHS regions,Persons,All ages,,,Mar-14,2.043896034,,,,,4399723,5893541,Aggregated from all known lower geography values,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,All ages,,,Mar-14,2.542359114,,,,,136890,147416,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,All ages,,,Mar-14,2.458854198,,,,,126540,140898,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,All ages,,,Mar-14,2.154062986,,,,,220916,280788,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,All ages,,,Mar-14,2.053574562,,,,,140478,187287,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000034,Lancashire and South Cumbria ICB - 00X ,ICB sub-locations,Persons,All ages,,,Mar-14,1.899249911,,,,,118301,170536,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000050,Lancashire and South Cumbria ICB - 01A ,ICB sub-locations,Persons,All ages,,,Mar-14,1.877288342,,,,,255633,372817,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000068,Cheshire and Merseyside ICB - 01F ,ICB sub-locations,Persons,All ages,,,Mar-14,2.160612583,,,,,99830,126501,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,All ages,,,Mar-14,2.323951721,,,,,180779,212976,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,All ages,,,Mar-14,2.419993877,,,,,129429,146429,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,All ages,,,Mar-14,2.050331831,,,,,355397,474569,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,All ages,,,Mar-14,2.201048136,,,,,183443,228182,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000143,Greater Manchester ICB - 01G ,ICB sub-locations,Persons,All ages,,,Mar-14,1.983164787,,,,,174959,241539,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000161,Cheshire and Merseyside ICB - 01T ,ICB sub-locations,Persons,All ages,,,Mar-14,1.80693531,,,,,104837,158848,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000170,Cheshire and Merseyside ICB - 01V ,ICB sub-locations,Persons,All ages,,,Mar-14,2.176130533,,,,,91412,115008,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000172,Cheshire and Merseyside ICB - 01X ,ICB sub-locations,Persons,All ages,,,Mar-14,2.38986969,,,,,154670,177191,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000174,Greater Manchester ICB - 01W ,ICB sub-locations,Persons,All ages,,,Mar-14,1.969652653,,,,,206032,286388,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000187,Greater Manchester ICB - 02A ,ICB sub-locations,Persons,All ages,,,Mar-14,1.818276882,,,,,154289,232319,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000194,Cheshire and Merseyside ICB - 02E ,ICB sub-locations,Persons,All ages,,,Mar-14,2.026540279,,,,,152984,206681,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000200,Lancashire and South Cumbria ICB - 02G ,ICB sub-locations,Persons,All ages,,,Mar-14,1.8867414,,,,,77076,111845,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000205,Greater Manchester ICB - 02H ,ICB sub-locations,Persons,All ages,,,Mar-14,1.945000052,,,,,228123,321114,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000208,Cheshire and Merseyside ICB - 12F ,ICB sub-locations,Persons,All ages,,,Mar-14,2.178721189,,,,,255845,321503,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000217,Greater Manchester ICB - 14L ,ICB sub-locations,Persons,All ages,,,Mar-14,1.944379926,,,,,368468,518834,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000226,Lancashire and South Cumbria ICB - 02M ,ICB sub-locations,Persons,All ages,,,Mar-14,1.793824315,,,,,122598,187117,"Due to boundary changes, historical values should be treated as estimates",,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000227,Lancashire and South Cumbria ICB - 01E ,ICB sub-locations,Persons,All ages,,,Mar-14,1.898496628,,,,,138767,200118,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000228,Lancashire and South Cumbria ICB - 01K ,ICB sub-locations,Persons,All ages,,,Mar-14,1.861016393,,,,,222027,326637,,,Not compared,Not compared,20140003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Apr-14,1.841309667,,,,,36530009,54316618,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000010,North West NHS Region,NHS regions,Persons,All ages,,,Apr-14,2.043246127,,,,,4398324,5893541,Aggregated from all known lower geography values,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000014,Lancashire and South Cumbria ICB - 00Q ,ICB sub-locations,Persons,All ages,,,Apr-14,2.541523218,,,,,136845,147416,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000015,Lancashire and South Cumbria ICB - 00R ,ICB sub-locations,Persons,All ages,,,Apr-14,2.468336821,,,,,127028,140898,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000016,Greater Manchester ICB - 00T ,ICB sub-locations,Persons,All ages,,,Apr-14,2.163842916,,,,,221919,280788,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000024,Greater Manchester ICB - 00V ,ICB sub-locations,Persons,All ages,,,Apr-14,2.050285339,,,,,140253,187287,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000034,Lancashire and South Cumbria ICB - 00X ,ICB sub-locations,Persons,All ages,,,Apr-14,1.893454313,,,,,117940,170536,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000050,Lancashire and South Cumbria ICB - 01A ,ICB sub-locations,Persons,All ages,,,Apr-14,1.875973821,,,,,255454,372817,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000068,Cheshire and Merseyside ICB - 01F ,ICB sub-locations,Persons,All ages,,,Apr-14,2.157950401,,,,,99707,126501,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000080,Greater Manchester ICB - 01D ,ICB sub-locations,Persons,All ages,,,Apr-14,2.31566,,,,,180134,212976,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000091,Cheshire and Merseyside ICB - 01J ,ICB sub-locations,Persons,All ages,,,Apr-14,2.416834116,,,,,129260,146429,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000101,Cheshire and Merseyside ICB - 99A ,ICB sub-locations,Persons,All ages,,,Apr-14,2.056060553,,,,,356390,474569,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000135,Greater Manchester ICB - 00Y ,ICB sub-locations,Persons,All ages,,,Apr-14,2.19362092,,,,,182824,228182,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000143,Greater Manchester ICB - 01G ,ICB sub-locations,Persons,All ages,,,Apr-14,1.987460732,,,,,175338,241539,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000161,Cheshire and Merseyside ICB - 01T ,ICB sub-locations,Persons,All ages,,,Apr-14,1.803815722,,,,,104656,158848,,,Not compared,Not compared,20140004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000001,North Of England Commissioning Region,E38000170,Cheshire and Merseyside ICB - 01V ,ICB sub-locations,Persons,All ages,,,Apr-14,2.168226957,,,,,91080,115008,,,Not compared,Not compared,20140004,,,1m
