Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to NHS regions value or percentiles,Time period Sortable,New data,Compared to goal,Time period range
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Feb-15,1.855454803,,,,,37128960,54786327,,,Not compared,Not compared,20150002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Feb-15,1.522148967,,,,,4818509,8666930,,,Not compared,Not compared,20150002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Feb-15,1.358363628,,,,,717973,1447111,,,Not compared,Not compared,20150002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Feb-15,1.529266477,,,,,986649,1766401,,,Not compared,Not compared,20150002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Feb-15,1.643964887,,,,,883343,1471115,,,Not compared,Not compared,20150002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Mar-15,1.858389974,,,,,37187695,54786327,,,Not compared,Not compared,20150003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Mar-15,1.524901032,,,,,4827221,8666930,,,Not compared,Not compared,20150003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Mar-15,1.360020995,,,,,718849,1447111,,,Not compared,Not compared,20150003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Mar-15,1.53112483,,,,,987848,1766401,,,Not compared,Not compared,20150003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Mar-15,1.642689943,,,,,882658,1471115,,,Not compared,Not compared,20150003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Apr-15,1.849291086,,,,,37005619,54786327,,,Not compared,Not compared,20150004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Apr-15,1.51400423,,,,,4792726,8666930,,,Not compared,Not compared,20150004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Apr-15,1.350241542,,,,,713680,1447111,,,Not compared,Not compared,20150004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Apr-15,1.521355391,,,,,981545,1766401,,,Not compared,Not compared,20150004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Apr-15,1.631817579,,,,,876816,1471115,,,Not compared,Not compared,20150004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,May-15,1.834183812,,,,,36703314,54786327,,,Not compared,Not compared,20150005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,May-15,1.498466611,,,,,4743540,8666930,,,Not compared,Not compared,20150005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,May-15,1.336674452,,,,,706509,1447111,,,Not compared,Not compared,20150005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,May-15,1.505919337,,,,,971586,1766401,,,Not compared,Not compared,20150005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,May-15,1.616456389,,,,,868562,1471115,,,Not compared,Not compared,20150005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Jun-15,1.82793057,,,,,36578180,54786327,,,Not compared,Not compared,20150006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Jun-15,1.488645673,,,,,4712451,8666930,,,Not compared,Not compared,20150006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Jun-15,1.328832269,,,,,702364,1447111,,,Not compared,Not compared,20150006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Jun-15,1.496638179,,,,,965598,1766401,,,Not compared,Not compared,20150006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Jun-15,1.605213642,,,,,862521,1471115,,,Not compared,Not compared,20150006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Jul-15,1.819715261,,,,,36413786,54786327,,,Not compared,Not compared,20150007,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Jul-15,1.478291154,,,,,4679673,8666930,,,Not compared,Not compared,20150007,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Jul-15,1.31992507,,,,,697656,1447111,,,Not compared,Not compared,20150007,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Jul-15,1.486132622,,,,,958820,1766401,,,Not compared,Not compared,20150007,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Jul-15,1.592346191,,,,,855607,1471115,,,Not compared,Not compared,20150007,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Aug-15,1.813518286,,,,,36289782,54786327,,,Not compared,Not compared,20150008,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Aug-15,1.471475482,,,,,4658097,8666930,,,Not compared,Not compared,20150008,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Aug-15,1.313619137,,,,,694323,1447111,,,Not compared,Not compared,20150008,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Aug-15,1.479382515,,,,,954465,1766401,,,Not compared,Not compared,20150008,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Aug-15,1.5852741,,,,,851807,1471115,,,Not compared,Not compared,20150008,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Sep-15,1.80370748,,,,,36093461,54786327,,,Not compared,Not compared,20150009,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Sep-15,1.461070776,,,,,4625160,8666930,,,Not compared,Not compared,20150009,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Sep-15,1.303408384,,,,,688926,1447111,,,Not compared,Not compared,20150009,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Sep-15,1.470862389,,,,,948968,1766401,,,Not compared,Not compared,20150009,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Sep-15,1.573657274,,,,,845565,1471115,,,Not compared,Not compared,20150009,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Oct-15,1.792870879,,,,,35876612,54786327,,,Not compared,Not compared,20150010,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Oct-15,1.449236035,,,,,4587696,8666930,,,Not compared,Not compared,20150010,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Oct-15,1.291757822,,,,,682768,1447111,,,Not compared,Not compared,20150010,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Oct-15,1.463512421,,,,,944226,1766401,,,Not compared,Not compared,20150010,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Oct-15,1.558558345,,,,,837452,1471115,,,Not compared,Not compared,20150010,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Nov-15,1.786877036,,,,,35756672,54786327,,,Not compared,Not compared,20150011,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Nov-15,1.438966513,,,,,4555187,8666930,,,Not compared,Not compared,20150011,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Nov-15,1.283787012,,,,,678555,1447111,,,Not compared,Not compared,20150011,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Nov-15,1.458648682,,,,,941088,1766401,,,Not compared,Not compared,20150011,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Nov-15,1.544496179,,,,,829896,1471115,,,Not compared,Not compared,20150011,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Dec-15,1.751297832,,,,,35044705,54786327,,,Not compared,Not compared,20150012,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Dec-15,1.401378989,,,,,4436200,8666930,,,Not compared,Not compared,20150012,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Dec-15,1.253790259,,,,,662700,1447111,,,Not compared,Not compared,20150012,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Dec-15,1.426359892,,,,,920256,1766401,,,Not compared,Not compared,20150012,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Dec-15,1.496988535,,,,,804369,1471115,,,Not compared,Not compared,20150012,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Jan-16,1.711463451,,,,,34548733,55268067,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Jan-16,1.366634965,,,,,4377493,8769659,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Jan-16,1.218570352,,,,,654359,1470196,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Jan-16,1.393882871,,,,,908993,1785435,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Jan-16,1.4599123,,,,,790432,1482339,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,Jan-16,1.398558259,,,,,1002779,1963064,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,Jan-16,1.351213455,,,,,1020930,2068625,,,Not compared,Not compared,20160001,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Feb-16,1.712784886,,,,,34575408,55268067,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Feb-16,1.367578745,,,,,4380516,8769659,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Feb-16,1.218490362,,,,,654316,1470196,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Feb-16,1.398581266,,,,,912057,1785435,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Feb-16,1.456995845,,,,,788853,1482339,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,Feb-16,1.399428487,,,,,1003403,1963064,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,Feb-16,1.352480054,,,,,1021887,2068625,,,Not compared,Not compared,20160002,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Mar-16,1.70980382,,,,,34515230,55268067,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Mar-16,1.361445904,,,,,4360872,8769659,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Mar-16,1.211307645,,,,,650459,1470196,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Mar-16,1.393921137,,,,,909018,1785435,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Mar-16,1.450337529,,,,,785248,1482339,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,Mar-16,1.393248677,,,,,998972,1963064,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,Mar-16,1.346243739,,,,,1017175,2068625,,,Not compared,Not compared,20160003,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Apr-16,1.710895538,,,,,34537269,55268067,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Apr-16,1.362281084,,,,,4363547,8769659,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Apr-16,1.210847735,,,,,650212,1470196,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Apr-16,1.396278024,,,,,910555,1785435,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Apr-16,1.445515037,,,,,782637,1482339,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,Apr-16,1.395742297,,,,,1000760,1963064,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,Apr-16,1.349166036,,,,,1019383,2068625,,,Not compared,Not compared,20160004,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,May-16,1.710956335,,,,,34538496,55268067,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,May-16,1.361598372,,,,,4361360,8769659,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,May-16,1.209758282,,,,,649627,1470196,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,May-16,1.39523375,,,,,909874,1785435,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,May-16,1.442258835,,,,,780874,1482339,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000255,North East London ICB - A3A8R ,ICB sub-locations,Persons,All ages,,,May-16,1.394812107,,,,,1000093,1963064,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000256,North West London ICB - W2U3Z ,ICB sub-locations,Persons,All ages,,,May-16,1.351163149,,,,,1020892,2068625,,,Not compared,Not compared,20160005,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,,,E92000001,England,England,Persons,All ages,,,Jun-16,1.708583236,,,,,34490591,55268067,,,Not compared,Not compared,20160006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E92000001,England,E40000003,London NHS Region,NHS regions,Persons,All ages,,,Jun-16,1.359942079,,,,,4356055,8769659,,,Not compared,Not compared,20160006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000240,North Central London ICB - 93C ,ICB sub-locations,Persons,All ages,,,Jun-16,1.205786109,,,,,647494,1470196,,,Not compared,Not compared,20160006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000244,South East London ICB - 72Q ,ICB sub-locations,Persons,All ages,,,Jun-16,1.392809391,,,,,908293,1785435,,,Not compared,Not compared,20160006,,,1m
92344,Twelve-month rolling total number of prescribed antibiotic items per 1000 resident individuals per day,E40000003,London NHS Region,E38000245,South West London ICB - 36L ,ICB sub-locations,Persons,All ages,,,Jun-16,1.438295245,,,,,778728,1482339,,,Not compared,Not compared,20160006,,,1m
