theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/11/2023,7.32,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/10/2023,7.69,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/09/2023,6.52,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/08/2023,3.57,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/07/2023,3.51,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/06/2023,9.86,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/05/2023,10.48,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/04/2023,9.16,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/03/2023,5.23,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/02/2023,4.22,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/01/2023,3.45,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/12/2022,2.46,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/11/2022,1.47,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/10/2022,1.85,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/09/2022,5.56,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/08/2022,10.53,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/07/2022,8.16,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/06/2022,7.14,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/05/2022,2.78,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/04/2022,5.63,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/03/2022,3.77,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/02/2022,3.45,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2022,01/01/2022,6.35,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/12/2021,9.46,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/11/2021,13.33,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/10/2021,10.42,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/09/2021,5.71,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/08/2021,6.52,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/07/2021,4.35,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/06/2021,5,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/05/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/04/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/03/2021,8.7,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2021,01/01/2021,7.69,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2020,01/12/2020,5.88,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2020,01/11/2020,2.78,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2020,01/10/2020,6.45,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2020,01/09/2020,15.79,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2020,01/08/2020,25,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2025,01/06/2025,3.92,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2025,01/05/2025,3.33,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2025,01/04/2025,2.54,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2025,01/03/2025,1.38,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2025,01/02/2025,0.58,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2025,01/01/2025,0.6,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/12/2024,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/11/2024,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/10/2024,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/09/2024,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/08/2024,2.13,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/07/2024,1.41,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/06/2024,2.35,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/05/2024,2.02,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/04/2024,2.65,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/03/2024,3.55,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/02/2024,2.56,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2024,01/01/2024,3.38,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/12/2023,1.59,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/11/2023,2.33,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/10/2023,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/09/2023,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/08/2023,1.85,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/07/2023,1.85,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/06/2023,4.35,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/05/2023,1.89,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/04/2023,2.22,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/03/2023,1.25,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/02/2023,1.81,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2023,01/01/2023,1.4,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/12/2022,1.72,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/11/2022,1.54,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/10/2022,2,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/09/2022,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/08/2022,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/07/2022,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/06/2022,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/05/2022,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/04/2022,1.52,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/03/2022,2.04,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/02/2022,3.51,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2022,01/01/2022,3.33,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/12/2021,2.86,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/11/2021,1.82,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/10/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/09/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/08/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/07/2021,2.22,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/06/2021,2.56,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/05/2021,4.17,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/04/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/03/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2021,01/01/2021,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2020,01/12/2020,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2020,01/11/2020,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2020,01/10/2020,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2020,01/09/2020,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East Midlands,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Penicillin,2020,01/08/2020,0,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2025,01/06/2025,13.95,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2025,01/05/2025,12.2,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2025,01/04/2025,9.68,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2025,01/03/2025,8.97,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2025,01/02/2025,8.43,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2025,01/01/2025,8.62,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/12/2024,9.46,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/11/2024,8.89,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/10/2024,9.68,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/09/2024,10.2,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/08/2024,6.45,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/07/2024,9.52,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/06/2024,11.11,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/05/2024,13.13,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/04/2024,13.82,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/03/2024,8.59,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/02/2024,9.09,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2024,01/01/2024,5.26,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/12/2023,8.06,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/11/2023,5.71,FALSE
infectious_disease,antimicrobial_resistance,S-pneumoniae,UKHSA Region,East of England,s-pneumoniae_testing_bacteraemiaPercentResistantRollingMonth,all,all,Macrolides,2023,01/10/2023,6.82,FALSE
