theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/04/2024,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/03/2024,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/02/2024,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,01/01/2024,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/12/2023,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/11/2023,1.41,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/10/2023,1.32,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/09/2023,2.94,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/08/2023,1.69,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/07/2023,3.33,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/06/2023,3.23,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/05/2023,3.77,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/04/2023,2.17,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/03/2023,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/02/2023,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,01/01/2023,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/12/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/11/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/10/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/09/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/08/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/07/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/06/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/05/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/04/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/03/2022,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/02/2022,2.17,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2022,01/01/2022,1.96,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/12/2021,1.72,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/11/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/10/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/09/2021,1.43,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/08/2021,1.56,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/07/2021,1.79,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/06/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/05/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/04/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/03/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/02/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2021,01/01/2021,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/12/2020,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/11/2020,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/10/2020,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/09/2020,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2020,01/08/2020,0,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/06/2025,6.45,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/05/2025,5.49,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/04/2025,4.88,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/03/2025,3.23,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/02/2025,4.29,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,01/01/2025,6.76,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/12/2024,7.69,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/11/2024,7.14,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/10/2024,6.52,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/09/2024,6.9,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/08/2024,5.15,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/07/2024,6.19,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/06/2024,6.93,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/05/2024,8.89,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/04/2024,6.19,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/03/2024,4.12,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/02/2024,4.44,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,01/01/2024,4.35,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/12/2023,8.33,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/11/2023,6.12,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/10/2023,5.61,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/09/2023,2.86,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/08/2023,3.53,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/07/2023,6.17,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/06/2023,7.23,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/05/2023,11.25,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/04/2023,9.41,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/03/2023,12.2,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/02/2023,10.84,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,01/01/2023,10,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/12/2022,7.92,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/11/2022,4.46,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/10/2022,4.42,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/09/2022,4.04,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/08/2022,4.17,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/07/2022,6.32,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/06/2022,5.21,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/05/2022,6.02,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/04/2022,1.56,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/03/2022,3.64,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/02/2022,4.69,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2022,01/01/2022,3.95,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/12/2021,2.33,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/11/2021,3.41,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/10/2021,6.25,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/09/2021,5.1,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/08/2021,4.26,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/07/2021,1.3,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/06/2021,1.49,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/05/2021,5.33,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/04/2021,5.06,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/03/2021,7.06,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/02/2021,2.86,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2021,01/01/2021,4.62,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/12/2020,5.26,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/11/2020,8.2,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/10/2020,9.09,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/09/2020,7.89,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2020,01/08/2020,7.46,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2025,01/06/2025,6.45,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2025,01/05/2025,6.9,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2025,01/04/2025,3.85,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2025,01/03/2025,3.45,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2025,01/02/2025,7.14,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2025,01/01/2025,10.81,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/12/2024,9.89,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/11/2024,7.14,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/10/2024,7.78,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/09/2024,10.98,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/08/2024,8.99,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/07/2024,6.67,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/06/2024,3.16,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/05/2024,4.71,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/04/2024,3.23,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/03/2024,2.08,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/02/2024,1.1,FALSE
infectious_disease,antimicrobial_resistance,P-aeruginosa,UKHSA Region,East Midlands,p-aeruginosa_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ceftazidime,2024,01/01/2024,1.39,FALSE
