theme,sub_theme,topic,geography_type,geography,metric,sex,age,stratum,year,date,metric_value,in_reporting_delay_period
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,2025-05-01,10.2200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,2025-05-01,17.3000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,2025-04-01,2.2100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,2025-04-01,0.2000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,2025-04-01,17.5000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,2025-04-01,43.5500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,2025-04-01,11.8600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,2025-04-01,10.5200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,2025-04-01,17.8000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,2025-03-01,2.6900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,2025-03-01,0.2000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,2025-03-01,16.4400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,2025-03-01,42.6300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,2025-03-01,12.3500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,2025-03-01,11.4800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,2025-03-01,16.7000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,2025-02-01,3.1000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,2025-02-01,0.2600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,2025-02-01,18.7000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,2025-02-01,42.3100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,2025-02-01,13.6900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,2025-02-01,12.6100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,2025-02-01,17.9300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2025,2025-01-01,2.5800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2025,2025-01-01,0.1300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2025,2025-01-01,17.8700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2025,2025-01-01,39.7500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2025,2025-01-01,13.4500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2025,2025-01-01,10.5200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2025,2025-01-01,17.1800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-12-01,2.3800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-12-01,0.0600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-12-01,19.6400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-12-01,38.7000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-12-01,13.7200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-12-01,9.8500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-12-01,17.9400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-11-01,2.3500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-11-01,0.0000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-11-01,18.5200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-11-01,38.3100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-11-01,12.4600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-11-01,8.2000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-11-01,17.0300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-10-01,2.6900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-10-01,0.0000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-10-01,18.0200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-10-01,38.2900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-10-01,12.4800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-10-01,9.7500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-10-01,17.3000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-09-01,3.0800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-09-01,0.0600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-09-01,18.1000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-09-01,37.9300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-09-01,12.9700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-09-01,10.8700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-09-01,17.4700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-08-01,2.5800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-08-01,0.0600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-08-01,17.8700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-08-01,36.4600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-08-01,13.6900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-08-01,11.4400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-08-01,17.4800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-07-01,2.8500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-07-01,0.1300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-07-01,18.2500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-07-01,37.3600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-07-01,13.8300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-07-01,12.5800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-07-01,17.9800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-06-01,2.6300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-06-01,0.4200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-06-01,17.7900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-06-01,37.9400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-06-01,13.8400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-06-01,12.6000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-06-01,17.9900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-05-01,3.3000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-05-01,0.6400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-05-01,18.6300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-05-01,37.6600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-05-01,13.9000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-05-01,13.0000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-05-01,17.1300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-04-01,2.8000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-04-01,0.7200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-04-01,18.9400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-04-01,37.5200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-04-01,13.8400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-04-01,11.8100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-04-01,16.7900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-03-01,2.2900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-03-01,0.5000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-03-01,18.0800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-03-01,36.5800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-03-01,12.9500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-03-01,10.4900,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-03-01,15.7300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-02-01,2.0700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-02-01,0.3600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-02-01,17.5000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-02-01,37.8100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-02-01,13.2700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-02-01,10.1700,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-02-01,16.5000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2024,2024-01-01,1.8100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2024,2024-01-01,0.5000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2024,2024-01-01,18.2300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2024,2024-01-01,37.9300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2024,2024-01-01,12.7500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2024,2024-01-01,9.8500,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2024,2024-01-01,16.5100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,2023-12-01,1.8200,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,2023-12-01,0.5000,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,2023-12-01,19.6400,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Co-amoxiclav,2023,2023-12-01,39.8100,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Gentamicin,2023,2023-12-01,12.1300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Piperacillin with tazobactam,2023,2023-12-01,10.2800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Third Generation Cephalosporins,2023,2023-12-01,16.9800,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Amikacin,2023,2023-11-01,2.2300,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Carbapenems,2023,2023-11-01,0.5600,False
infectious_disease,antimicrobial_resistance,E-coli,UKHSA Region,South East,e-coli_testing_bacteraemiaPercentResistantRollingMonth,all,all,Ciprofloxacin,2023,2023-11-01,19.1100,False
