date,series_id,value,is_forecast,model
2022-09-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,30.41,False,xgb
2022-10-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,31.44,False,xgb
2022-11-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,29.17,False,xgb
2022-12-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,26.16,False,xgb
2023-01-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,26.09,False,xgb
2023-02-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,28.48,False,xgb
2023-03-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,32.03,False,xgb
2023-04-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,36.42,False,xgb
2023-05-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,38.16,False,xgb
2023-06-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,33.33,False,xgb
2023-07-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,26.85,False,xgb
2023-08-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,24.85,False,xgb
2023-09-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,30.58,False,xgb
2023-10-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,34.76,False,xgb
2023-11-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,38.14,False,xgb
2023-12-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,35.06,False,xgb
2024-01-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,30.29,False,xgb
2024-02-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,27.17,False,xgb
2024-03-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,26.52,False,xgb
2024-04-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,28.02,False,xgb
2024-05-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,29.44,False,xgb
2024-06-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,25.97,False,xgb
2024-07-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,29.12,False,xgb
2024-08-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,30.93,False,xgb
2024-09-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,38.46,False,xgb
2024-10-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,39.9,False,xgb
2024-11-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,37.7,False,xgb
2024-12-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,33.33,False,xgb
2025-01-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,29.1,False,xgb
2025-02-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,27.96,False,xgb
2025-03-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,30.13,False,xgb
2025-04-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,32.34,False,xgb
2025-05-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,32.53,False,xgb
2025-06-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,32.0,False,xgb
2025-07-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,34.74747085571289,True,xgb
2025-08-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,34.09494400024414,True,xgb
2025-09-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,33.528907775878906,True,xgb
2025-10-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,33.39933776855469,True,xgb
2025-11-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,33.191505432128906,True,xgb
2025-12-01,K-pneumoniae__Co-amoxiclav__Yorkshire and Humber,33.12060546875,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__East Midlands,7.14,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__East Midlands,5.3,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__East Midlands,8.07,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__East Midlands,6.67,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__East Midlands,7.02,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__East Midlands,5.52,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__East Midlands,8.46,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__East Midlands,7.03,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__East Midlands,5.07,False,xgb
2022-05-01,K-pneumoniae__Gentamicin__East Midlands,3.42,False,xgb
2022-06-01,K-pneumoniae__Gentamicin__East Midlands,3.31,False,xgb
2022-07-01,K-pneumoniae__Gentamicin__East Midlands,4.61,False,xgb
2022-08-01,K-pneumoniae__Gentamicin__East Midlands,4.97,False,xgb
2022-09-01,K-pneumoniae__Gentamicin__East Midlands,5.26,False,xgb
2022-10-01,K-pneumoniae__Gentamicin__East Midlands,7.02,False,xgb
2022-11-01,K-pneumoniae__Gentamicin__East Midlands,8.52,False,xgb
2022-12-01,K-pneumoniae__Gentamicin__East Midlands,10.47,False,xgb
2023-01-01,K-pneumoniae__Gentamicin__East Midlands,8.64,False,xgb
2023-02-01,K-pneumoniae__Gentamicin__East Midlands,6.8,False,xgb
2023-03-01,K-pneumoniae__Gentamicin__East Midlands,5.93,False,xgb
2023-04-01,K-pneumoniae__Gentamicin__East Midlands,6.76,False,xgb
2023-05-01,K-pneumoniae__Gentamicin__East Midlands,8.07,False,xgb
2023-06-01,K-pneumoniae__Gentamicin__East Midlands,8.43,False,xgb
2023-07-01,K-pneumoniae__Gentamicin__East Midlands,6.92,False,xgb
2023-08-01,K-pneumoniae__Gentamicin__East Midlands,4.55,False,xgb
2023-09-01,K-pneumoniae__Gentamicin__East Midlands,4.71,False,xgb
2023-10-01,K-pneumoniae__Gentamicin__East Midlands,4.74,False,xgb
2023-11-01,K-pneumoniae__Gentamicin__East Midlands,6.19,False,xgb
2023-12-01,K-pneumoniae__Gentamicin__East Midlands,8.33,False,xgb
2024-01-01,K-pneumoniae__Gentamicin__East Midlands,12.57,False,xgb
2024-02-01,K-pneumoniae__Gentamicin__East Midlands,11.7,False,xgb
2024-03-01,K-pneumoniae__Gentamicin__East Midlands,7.23,False,xgb
2024-04-01,K-pneumoniae__Gentamicin__East Midlands,5.91,False,xgb
2024-05-01,K-pneumoniae__Gentamicin__East Midlands,5.82,False,xgb
2024-06-01,K-pneumoniae__Gentamicin__East Midlands,6.94,False,xgb
2024-07-01,K-pneumoniae__Gentamicin__East Midlands,4.25,False,xgb
2024-08-01,K-pneumoniae__Gentamicin__East Midlands,7.17,False,xgb
2024-09-01,K-pneumoniae__Gentamicin__East Midlands,7.37,False,xgb
2024-10-01,K-pneumoniae__Gentamicin__East Midlands,10.28,False,xgb
2024-11-01,K-pneumoniae__Gentamicin__East Midlands,9.0,False,xgb
2024-12-01,K-pneumoniae__Gentamicin__East Midlands,10.4,False,xgb
2025-01-01,K-pneumoniae__Gentamicin__East Midlands,10.8,False,xgb
2025-02-01,K-pneumoniae__Gentamicin__East Midlands,8.29,False,xgb
2025-03-01,K-pneumoniae__Gentamicin__East Midlands,7.73,False,xgb
2025-04-01,K-pneumoniae__Gentamicin__East Midlands,5.61,False,xgb
2025-05-01,K-pneumoniae__Gentamicin__East Midlands,6.07,False,xgb
2025-06-01,K-pneumoniae__Gentamicin__East Midlands,6.03,False,xgb
2025-07-01,K-pneumoniae__Gentamicin__East Midlands,7.372271537780762,True,xgb
2025-08-01,K-pneumoniae__Gentamicin__East Midlands,8.844808578491211,True,xgb
2025-09-01,K-pneumoniae__Gentamicin__East Midlands,10.191018104553223,True,xgb
2025-10-01,K-pneumoniae__Gentamicin__East Midlands,10.996582984924316,True,xgb
2025-11-01,K-pneumoniae__Gentamicin__East Midlands,10.082636833190918,True,xgb
2025-12-01,K-pneumoniae__Gentamicin__East Midlands,10.934383392333984,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__East of England,10.08,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__East of England,10.43,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__East of England,8.85,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__East of England,8.04,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__East of England,8.21,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__East of England,9.45,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__East of England,10.31,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__East of England,11.22,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__East of England,12.2,False,xgb
2022-05-01,K-pneumoniae__Gentamicin__East of England,9.09,False,xgb
2022-06-01,K-pneumoniae__Gentamicin__East of England,12.24,False,xgb
2022-07-01,K-pneumoniae__Gentamicin__East of England,13.07,False,xgb
2022-08-01,K-pneumoniae__Gentamicin__East of England,14.15,False,xgb
2022-09-01,K-pneumoniae__Gentamicin__East of England,10.53,False,xgb
2022-10-01,K-pneumoniae__Gentamicin__East of England,9.39,False,xgb
2022-11-01,K-pneumoniae__Gentamicin__East of England,12.92,False,xgb
2022-12-01,K-pneumoniae__Gentamicin__East of England,14.22,False,xgb
2023-01-01,K-pneumoniae__Gentamicin__East of England,17.39,False,xgb
2023-02-01,K-pneumoniae__Gentamicin__East of England,17.87,False,xgb
2023-03-01,K-pneumoniae__Gentamicin__East of England,18.99,False,xgb
2023-04-01,K-pneumoniae__Gentamicin__East of England,17.41,False,xgb
2023-05-01,K-pneumoniae__Gentamicin__East of England,14.67,False,xgb
2023-06-01,K-pneumoniae__Gentamicin__East of England,13.17,False,xgb
2023-07-01,K-pneumoniae__Gentamicin__East of England,11.49,False,xgb
2023-08-01,K-pneumoniae__Gentamicin__East of England,9.23,False,xgb
2023-09-01,K-pneumoniae__Gentamicin__East of England,9.43,False,xgb
2023-10-01,K-pneumoniae__Gentamicin__East of England,10.26,False,xgb
2023-11-01,K-pneumoniae__Gentamicin__East of England,11.81,False,xgb
2023-12-01,K-pneumoniae__Gentamicin__East of England,11.99,False,xgb
2024-01-01,K-pneumoniae__Gentamicin__East of England,13.41,False,xgb
2024-02-01,K-pneumoniae__Gentamicin__East of England,16.1,False,xgb
2024-03-01,K-pneumoniae__Gentamicin__East of England,16.52,False,xgb
2024-04-01,K-pneumoniae__Gentamicin__East of England,13.39,False,xgb
2024-05-01,K-pneumoniae__Gentamicin__East of England,11.3,False,xgb
2024-06-01,K-pneumoniae__Gentamicin__East of England,11.76,False,xgb
2024-07-01,K-pneumoniae__Gentamicin__East of England,16.79,False,xgb
2024-08-01,K-pneumoniae__Gentamicin__East of England,16.95,False,xgb
2024-09-01,K-pneumoniae__Gentamicin__East of England,18.91,False,xgb
2024-10-01,K-pneumoniae__Gentamicin__East of England,16.98,False,xgb
2024-11-01,K-pneumoniae__Gentamicin__East of England,18.81,False,xgb
2024-12-01,K-pneumoniae__Gentamicin__East of England,17.35,False,xgb
2025-01-01,K-pneumoniae__Gentamicin__East of England,15.88,False,xgb
2025-02-01,K-pneumoniae__Gentamicin__East of England,15.02,False,xgb
2025-03-01,K-pneumoniae__Gentamicin__East of England,11.46,False,xgb
2025-04-01,K-pneumoniae__Gentamicin__East of England,12.45,False,xgb
2025-05-01,K-pneumoniae__Gentamicin__East of England,11.67,False,xgb
2025-06-01,K-pneumoniae__Gentamicin__East of England,13.45,False,xgb
2025-07-01,K-pneumoniae__Gentamicin__East of England,12.058026313781738,True,xgb
2025-08-01,K-pneumoniae__Gentamicin__East of England,12.758883476257324,True,xgb
2025-09-01,K-pneumoniae__Gentamicin__East of England,13.345844268798828,True,xgb
2025-10-01,K-pneumoniae__Gentamicin__East of England,15.522144317626953,True,xgb
2025-11-01,K-pneumoniae__Gentamicin__East of England,13.985767364501953,True,xgb
2025-12-01,K-pneumoniae__Gentamicin__East of England,12.708843231201172,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__London,14.98,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__London,13.27,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__London,13.64,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__London,15.95,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__London,17.44,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__London,17.47,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__London,17.54,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__London,16.91,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__London,16.23,False,xgb
2022-05-01,K-pneumoniae__Gentamicin__London,13.43,False,xgb
2022-06-01,K-pneumoniae__Gentamicin__London,13.09,False,xgb
2022-07-01,K-pneumoniae__Gentamicin__London,12.85,False,xgb
2022-08-01,K-pneumoniae__Gentamicin__London,13.18,False,xgb
2022-09-01,K-pneumoniae__Gentamicin__London,13.61,False,xgb
2022-10-01,K-pneumoniae__Gentamicin__London,14.44,False,xgb
2022-11-01,K-pneumoniae__Gentamicin__London,16.45,False,xgb
2022-12-01,K-pneumoniae__Gentamicin__London,16.43,False,xgb
2023-01-01,K-pneumoniae__Gentamicin__London,16.36,False,xgb
2023-02-01,K-pneumoniae__Gentamicin__London,15.05,False,xgb
2023-03-01,K-pneumoniae__Gentamicin__London,14.62,False,xgb
2023-04-01,K-pneumoniae__Gentamicin__London,15.38,False,xgb
2023-05-01,K-pneumoniae__Gentamicin__London,15.67,False,xgb
2023-06-01,K-pneumoniae__Gentamicin__London,17.88,False,xgb
2023-07-01,K-pneumoniae__Gentamicin__London,17.21,False,xgb
2023-08-01,K-pneumoniae__Gentamicin__London,17.48,False,xgb
2023-09-01,K-pneumoniae__Gentamicin__London,15.86,False,xgb
2023-10-01,K-pneumoniae__Gentamicin__London,17.08,False,xgb
2023-11-01,K-pneumoniae__Gentamicin__London,16.67,False,xgb
2023-12-01,K-pneumoniae__Gentamicin__London,17.58,False,xgb
2024-01-01,K-pneumoniae__Gentamicin__London,15.48,False,xgb
2024-02-01,K-pneumoniae__Gentamicin__London,14.72,False,xgb
2024-03-01,K-pneumoniae__Gentamicin__London,14.14,False,xgb
2024-04-01,K-pneumoniae__Gentamicin__London,16.61,False,xgb
2024-05-01,K-pneumoniae__Gentamicin__London,17.19,False,xgb
2024-06-01,K-pneumoniae__Gentamicin__London,19.23,False,xgb
2024-07-01,K-pneumoniae__Gentamicin__London,18.35,False,xgb
2024-08-01,K-pneumoniae__Gentamicin__London,20.62,False,xgb
2024-09-01,K-pneumoniae__Gentamicin__London,18.85,False,xgb
2024-10-01,K-pneumoniae__Gentamicin__London,19.28,False,xgb
2024-11-01,K-pneumoniae__Gentamicin__London,17.18,False,xgb
2024-12-01,K-pneumoniae__Gentamicin__London,17.03,False,xgb
2025-01-01,K-pneumoniae__Gentamicin__London,16.88,False,xgb
2025-02-01,K-pneumoniae__Gentamicin__London,19.8,False,xgb
2025-03-01,K-pneumoniae__Gentamicin__London,19.81,False,xgb
2025-04-01,K-pneumoniae__Gentamicin__London,17.33,False,xgb
2025-05-01,K-pneumoniae__Gentamicin__London,13.68,False,xgb
2025-06-01,K-pneumoniae__Gentamicin__London,13.68,False,xgb
2025-07-01,K-pneumoniae__Gentamicin__London,14.514155387878418,True,xgb
2025-08-01,K-pneumoniae__Gentamicin__London,15.351481437683105,True,xgb
2025-09-01,K-pneumoniae__Gentamicin__London,15.262894630432129,True,xgb
2025-10-01,K-pneumoniae__Gentamicin__London,14.403519630432129,True,xgb
2025-11-01,K-pneumoniae__Gentamicin__London,14.586942672729492,True,xgb
2025-12-01,K-pneumoniae__Gentamicin__London,16.352249145507812,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__North East,2.22,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__North East,2.27,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__North East,5.0,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__North East,8.46,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__North East,11.54,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__North East,9.4,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__North East,6.06,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__North East,2.02,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__North East,5.05,False,xgb
2022-05-01,K-pneumoniae__Gentamicin__North East,7.62,False,xgb
2022-06-01,K-pneumoniae__Gentamicin__North East,8.74,False,xgb
2022-07-01,K-pneumoniae__Gentamicin__North East,6.36,False,xgb
2022-08-01,K-pneumoniae__Gentamicin__North East,4.88,False,xgb
2022-09-01,K-pneumoniae__Gentamicin__North East,5.48,False,xgb
2022-10-01,K-pneumoniae__Gentamicin__North East,6.87,False,xgb
2022-11-01,K-pneumoniae__Gentamicin__North East,6.98,False,xgb
2022-12-01,K-pneumoniae__Gentamicin__North East,10.19,False,xgb
2023-01-01,K-pneumoniae__Gentamicin__North East,11.0,False,xgb
2023-02-01,K-pneumoniae__Gentamicin__North East,11.76,False,xgb
2023-03-01,K-pneumoniae__Gentamicin__North East,7.53,False,xgb
2023-04-01,K-pneumoniae__Gentamicin__North East,6.45,False,xgb
2023-05-01,K-pneumoniae__Gentamicin__North East,8.41,False,xgb
2023-06-01,K-pneumoniae__Gentamicin__North East,9.01,False,xgb
2023-07-01,K-pneumoniae__Gentamicin__North East,9.45,False,xgb
2023-08-01,K-pneumoniae__Gentamicin__North East,6.77,False,xgb
2023-09-01,K-pneumoniae__Gentamicin__North East,7.14,False,xgb
2023-10-01,K-pneumoniae__Gentamicin__North East,6.57,False,xgb
2023-11-01,K-pneumoniae__Gentamicin__North East,8.26,False,xgb
2023-12-01,K-pneumoniae__Gentamicin__North East,9.92,False,xgb
2024-01-01,K-pneumoniae__Gentamicin__North East,8.41,False,xgb
2024-02-01,K-pneumoniae__Gentamicin__North East,10.08,False,xgb
2024-03-01,K-pneumoniae__Gentamicin__North East,6.56,False,xgb
2024-04-01,K-pneumoniae__Gentamicin__North East,9.48,False,xgb
2024-05-01,K-pneumoniae__Gentamicin__North East,8.93,False,xgb
2024-06-01,K-pneumoniae__Gentamicin__North East,8.77,False,xgb
2024-07-01,K-pneumoniae__Gentamicin__North East,8.33,False,xgb
2024-08-01,K-pneumoniae__Gentamicin__North East,11.03,False,xgb
2024-09-01,K-pneumoniae__Gentamicin__North East,14.79,False,xgb
2024-10-01,K-pneumoniae__Gentamicin__North East,16.78,False,xgb
2024-11-01,K-pneumoniae__Gentamicin__North East,16.67,False,xgb
2024-12-01,K-pneumoniae__Gentamicin__North East,15.07,False,xgb
2025-01-01,K-pneumoniae__Gentamicin__North East,15.49,False,xgb
2025-02-01,K-pneumoniae__Gentamicin__North East,13.99,False,xgb
2025-03-01,K-pneumoniae__Gentamicin__North East,17.56,False,xgb
2025-04-01,K-pneumoniae__Gentamicin__North East,15.0,False,xgb
2025-05-01,K-pneumoniae__Gentamicin__North East,15.32,False,xgb
2025-06-01,K-pneumoniae__Gentamicin__North East,13.93,False,xgb
2025-07-01,K-pneumoniae__Gentamicin__North East,13.398446083068848,True,xgb
2025-08-01,K-pneumoniae__Gentamicin__North East,13.605496406555176,True,xgb
2025-09-01,K-pneumoniae__Gentamicin__North East,12.844160079956055,True,xgb
2025-10-01,K-pneumoniae__Gentamicin__North East,12.844160079956055,True,xgb
2025-11-01,K-pneumoniae__Gentamicin__North East,12.844160079956055,True,xgb
2025-12-01,K-pneumoniae__Gentamicin__North East,12.844160079956055,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__North West,9.22,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__North West,12.92,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__North West,12.62,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__North West,11.43,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__North West,10.12,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__North West,8.2,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__North West,9.35,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__North West,10.09,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__North West,11.76,False,xgb
2022-05-01,K-pneumoniae__Gentamicin__North West,11.2,False,xgb
2022-06-01,K-pneumoniae__Gentamicin__North West,10.86,False,xgb
2022-07-01,K-pneumoniae__Gentamicin__North West,11.48,False,xgb
2022-08-01,K-pneumoniae__Gentamicin__North West,10.05,False,xgb
2022-09-01,K-pneumoniae__Gentamicin__North West,8.37,False,xgb
2022-10-01,K-pneumoniae__Gentamicin__North West,7.69,False,xgb
2022-11-01,K-pneumoniae__Gentamicin__North West,9.69,False,xgb
2022-12-01,K-pneumoniae__Gentamicin__North West,10.45,False,xgb
2023-01-01,K-pneumoniae__Gentamicin__North West,10.71,False,xgb
2023-02-01,K-pneumoniae__Gentamicin__North West,9.6,False,xgb
2023-03-01,K-pneumoniae__Gentamicin__North West,8.12,False,xgb
2023-04-01,K-pneumoniae__Gentamicin__North West,10.51,False,xgb
2023-05-01,K-pneumoniae__Gentamicin__North West,10.42,False,xgb
2023-06-01,K-pneumoniae__Gentamicin__North West,11.4,False,xgb
2023-07-01,K-pneumoniae__Gentamicin__North West,7.22,False,xgb
2023-08-01,K-pneumoniae__Gentamicin__North West,8.71,False,xgb
2023-09-01,K-pneumoniae__Gentamicin__North West,7.55,False,xgb
2023-10-01,K-pneumoniae__Gentamicin__North West,10.69,False,xgb
2023-11-01,K-pneumoniae__Gentamicin__North West,8.77,False,xgb
2023-12-01,K-pneumoniae__Gentamicin__North West,11.55,False,xgb
2024-01-01,K-pneumoniae__Gentamicin__North West,10.0,False,xgb
2024-02-01,K-pneumoniae__Gentamicin__North West,10.07,False,xgb
2024-03-01,K-pneumoniae__Gentamicin__North West,9.69,False,xgb
2024-04-01,K-pneumoniae__Gentamicin__North West,12.03,False,xgb
2024-05-01,K-pneumoniae__Gentamicin__North West,12.69,False,xgb
2024-06-01,K-pneumoniae__Gentamicin__North West,13.12,False,xgb
2024-07-01,K-pneumoniae__Gentamicin__North West,13.65,False,xgb
2024-08-01,K-pneumoniae__Gentamicin__North West,14.44,False,xgb
2024-09-01,K-pneumoniae__Gentamicin__North West,13.43,False,xgb
2024-10-01,K-pneumoniae__Gentamicin__North West,11.68,False,xgb
2024-11-01,K-pneumoniae__Gentamicin__North West,10.64,False,xgb
2024-12-01,K-pneumoniae__Gentamicin__North West,12.71,False,xgb
2025-01-01,K-pneumoniae__Gentamicin__North West,11.0,False,xgb
2025-02-01,K-pneumoniae__Gentamicin__North West,12.0,False,xgb
2025-03-01,K-pneumoniae__Gentamicin__North West,9.38,False,xgb
2025-04-01,K-pneumoniae__Gentamicin__North West,11.07,False,xgb
2025-05-01,K-pneumoniae__Gentamicin__North West,9.56,False,xgb
2025-06-01,K-pneumoniae__Gentamicin__North West,9.32,False,xgb
2025-07-01,K-pneumoniae__Gentamicin__North West,9.532968521118164,True,xgb
2025-08-01,K-pneumoniae__Gentamicin__North West,9.655290603637695,True,xgb
2025-09-01,K-pneumoniae__Gentamicin__North West,9.346606254577637,True,xgb
2025-10-01,K-pneumoniae__Gentamicin__North West,9.210245132446289,True,xgb
2025-11-01,K-pneumoniae__Gentamicin__North West,9.725921630859375,True,xgb
2025-12-01,K-pneumoniae__Gentamicin__North West,9.246236801147461,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__South East,9.4,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__South East,10.77,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__South East,12.25,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__South East,12.94,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__South East,14.55,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__South East,15.53,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__South East,13.58,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__South East,14.23,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__South East,13.94,False,xgb
2022-05-01,K-pneumoniae__Gentamicin__South East,13.92,False,xgb
2022-06-01,K-pneumoniae__Gentamicin__South East,11.45,False,xgb
2022-07-01,K-pneumoniae__Gentamicin__South East,9.7,False,xgb
2022-08-01,K-pneumoniae__Gentamicin__South East,10.9,False,xgb
2022-09-01,K-pneumoniae__Gentamicin__South East,11.04,False,xgb
2022-10-01,K-pneumoniae__Gentamicin__South East,11.3,False,xgb
2022-11-01,K-pneumoniae__Gentamicin__South East,11.92,False,xgb
2022-12-01,K-pneumoniae__Gentamicin__South East,9.63,False,xgb
2023-01-01,K-pneumoniae__Gentamicin__South East,8.81,False,xgb
2023-02-01,K-pneumoniae__Gentamicin__South East,8.46,False,xgb
2023-03-01,K-pneumoniae__Gentamicin__South East,10.15,False,xgb
2023-04-01,K-pneumoniae__Gentamicin__South East,9.65,False,xgb
2023-05-01,K-pneumoniae__Gentamicin__South East,9.4,False,xgb
2023-06-01,K-pneumoniae__Gentamicin__South East,9.65,False,xgb
2023-07-01,K-pneumoniae__Gentamicin__South East,8.65,False,xgb
2023-08-01,K-pneumoniae__Gentamicin__South East,9.19,False,xgb
2023-09-01,K-pneumoniae__Gentamicin__South East,10.67,False,xgb
2023-10-01,K-pneumoniae__Gentamicin__South East,13.76,False,xgb
2023-11-01,K-pneumoniae__Gentamicin__South East,13.27,False,xgb
2023-12-01,K-pneumoniae__Gentamicin__South East,14.01,False,xgb
2024-01-01,K-pneumoniae__Gentamicin__South East,13.27,False,xgb
2024-02-01,K-pneumoniae__Gentamicin__South East,12.98,False,xgb
2024-03-01,K-pneumoniae__Gentamicin__South East,11.07,False,xgb
2024-04-01,K-pneumoniae__Gentamicin__South East,11.48,False,xgb
2024-05-01,K-pneumoniae__Gentamicin__South East,12.46,False,xgb
2024-06-01,K-pneumoniae__Gentamicin__South East,14.14,False,xgb
2024-07-01,K-pneumoniae__Gentamicin__South East,14.79,False,xgb
2024-08-01,K-pneumoniae__Gentamicin__South East,15.43,False,xgb
2024-09-01,K-pneumoniae__Gentamicin__South East,15.36,False,xgb
2024-10-01,K-pneumoniae__Gentamicin__South East,13.59,False,xgb
2024-11-01,K-pneumoniae__Gentamicin__South East,11.96,False,xgb
2024-12-01,K-pneumoniae__Gentamicin__South East,9.58,False,xgb
2025-01-01,K-pneumoniae__Gentamicin__South East,10.22,False,xgb
2025-02-01,K-pneumoniae__Gentamicin__South East,11.3,False,xgb
2025-03-01,K-pneumoniae__Gentamicin__South East,12.24,False,xgb
2025-04-01,K-pneumoniae__Gentamicin__South East,9.75,False,xgb
2025-05-01,K-pneumoniae__Gentamicin__South East,9.12,False,xgb
2025-06-01,K-pneumoniae__Gentamicin__South East,6.87,False,xgb
2025-07-01,K-pneumoniae__Gentamicin__South East,8.52249526977539,True,xgb
2025-08-01,K-pneumoniae__Gentamicin__South East,8.219124794006348,True,xgb
2025-09-01,K-pneumoniae__Gentamicin__South East,10.537006378173828,True,xgb
2025-10-01,K-pneumoniae__Gentamicin__South East,13.00377368927002,True,xgb
2025-11-01,K-pneumoniae__Gentamicin__South East,13.730587005615234,True,xgb
2025-12-01,K-pneumoniae__Gentamicin__South East,14.11916732788086,True,xgb
2021-08-01,K-pneumoniae__Gentamicin__South West,3.79,False,xgb
2021-09-01,K-pneumoniae__Gentamicin__South West,6.54,False,xgb
2021-10-01,K-pneumoniae__Gentamicin__South West,6.43,False,xgb
2021-11-01,K-pneumoniae__Gentamicin__South West,7.87,False,xgb
2021-12-01,K-pneumoniae__Gentamicin__South West,4.69,False,xgb
2022-01-01,K-pneumoniae__Gentamicin__South West,5.42,False,xgb
2022-02-01,K-pneumoniae__Gentamicin__South West,3.95,False,xgb
2022-03-01,K-pneumoniae__Gentamicin__South West,6.62,False,xgb
2022-04-01,K-pneumoniae__Gentamicin__South West,6.87,False,xgb
